FECHA/HORA;Día;Suma-TR-1234-(Kw);TEMPERATURA (C);Feriado;Clientes
4/3/2022 20:00;5;1345427574;27.9;0;1605
4/3/2022 21:00;5;1162919005;26.7;0;1400
4/3/2022 22:00;5;3861603551;26;0;620
4/3/2022 23:00;5;2874802117;25.7;0;521
5/3/2022 00:00;6;2155216912;25.4;0;453
5/3/2022 01:00;6;1786790032;25.6;0;369
5/3/2022 02:00;6;1791638563;24.5;0;317
5/3/2022 03:00;6;1642919652;24;0;287
5/3/2022 04:00;6;1608694465;24;0;258
5/3/2022 05:00;6;1583416973;23.9;0;242
5/3/2022 06:00;6;1682564318;23.5;0;254
5/3/2022 07:00;6;2094164853;24.2;0;279
5/3/2022 08:00;6;2763450766;21.3;0;371
5/3/2022 09:00;6;6527949705;20.5;0;769
5/3/2022 10:00;6;8282118855;20.6;0;961
5/3/2022 11:00;6;9255484734;21.3;0;1064
5/3/2022 12:00;6;9640966835;21.7;0;1167
5/3/2022 13:00;6;9796824982;21.9;0;1172
5/3/2022 14:00;6;1017129841;22.6;0;1216
5/3/2022 15:00;6;1110226345;24.2;0;1319
5/3/2022 16:00;6;120165358;25.4;0;1437
5/3/2022 17:00;6;1198076393;25.9;0;1426
5/3/2022 18:00;6;1200681641;25.5;0;1452
5/3/2022 19:00;6;1180556713;24.7;0;1442
5/3/2022 20:00;6;1185647919;22.9;0;1410
5/3/2022 21:00;6;6624708414;22.2;0;908
5/3/2022 22:00;6;3747372932;21.8;0;590
5/3/2022 23:00;6;2888001766;21.2;0;493
6/3/2022 00:00;7;2140720005;20.4;0;411
6/3/2022 01:00;7;1923501126;19.8;0;348
6/3/2022 02:00;7;1696538066;19.6;0;306
6/3/2022 03:00;7;15828857;19.2;0;268
6/3/2022 04:00;7;1516960095;18.6;0;251
6/3/2022 05:00;7;1614881036;18.3;0;247
6/3/2022 06:00;7;1540736314;18.7;0;225
6/3/2022 07:00;7;2286397835;19.8;0;301
6/3/2022 08:00;7;3201768217;20.6;0;398
6/3/2022 09:00;7;4544381299;21.2;0;557
6/3/2022 10:00;7;8499372063;21;0;985
6/3/2022 11:00;7;9833784904;21.4;0;1106
6/3/2022 12:00;7;1045481644;22.2;0;1217
6/3/2022 13:00;7;1050384415;22;0;1207
6/3/2022 14:00;7;1066811581;23.2;0;1246
6/3/2022 15:00;7;1050520306;23.4;0;1243
6/3/2022 16:00;7;1057577866;23.4;0;1261
6/3/2022 17:00;7;1062024937;23.2;0;1286
6/3/2022 18:00;7;1070913429;23.2;0;1325
6/3/2022 19:00;7;1135707893;23.6;0;1377
6/3/2022 20:00;7;1096429501;23.4;0;1361
6/3/2022 21:00;7;8193046112;23;0;1008
6/3/2022 22:00;7;3829312191;22.5;0;606
6/3/2022 23:00;7;2793201399;22.2;0;511
7/3/2022 00:00;1;2134405522;22.4;0;422
7/3/2022 01:00;1;189192595;22.2;0;337
7/3/2022 02:00;1;1803332655;22;0;262
7/3/2022 03:00;1;1631522866;21.8;0;243
7/3/2022 04:00;1;1543127499;21.7;0;231
7/3/2022 05:00;1;1509813427;21.4;0;238
7/3/2022 06:00;1;1647114679;21.2;0;242
7/3/2022 07:00;1;2372718372;21.5;0;320
7/3/2022 08:00;1;3287909944;21.8;0;413
7/3/2022 09:00;1;8374628506;23.2;0;961
7/3/2022 10:00;1;1064027851;25.2;0;1186
7/3/2022 11:00;1;113795639;26.1;0;1313
7/3/2022 12:00;1;1177025593;26.8;0;1365
7/3/2022 13:00;1;1191703053;26.4;0;1405
7/3/2022 14:00;1;1183246494;26.5;0;1396
7/3/2022 15:00;1;1195947227;26.4;0;1403
7/3/2022 16:00;1;1162322334;26.9;0;1375
7/3/2022 17:00;1;1133820004;26.5;0;1331
7/3/2022 18:00;1;1083652206;26.2;0;1294
7/3/2022 19:00;1;1046158623;24.3;0;1254
7/3/2022 20:00;1;1050435772;23.2;0;1248
7/3/2022 21:00;1;5797330828;22.5;0;787
7/3/2022 22:00;1;3697135954;21.7;0;574
7/3/2022 23:00;1;2563766407;20.2;0;445
8/3/2022 00:00;2;2055547926;19.6;0;391
8/3/2022 01:00;2;1783675742;19;0;317
8/3/2022 02:00;2;165510464;18.6;0;254
8/3/2022 03:00;2;1556520518;17.7;0;227
8/3/2022 04:00;2;1495536386;17.2;0;231
8/3/2022 05:00;2;1506005843;16.5;0;226
8/3/2022 06:00;2;1535678202;15.8;0;240
8/3/2022 07:00;2;2143865993;15.1;0;291
8/3/2022 08:00;2;3134203316;15.3;0;396
8/3/2022 09:00;2;7311578827;18.8;0;843
8/3/2022 10:00;2;9477987022;22.1;0;1077
8/3/2022 11:00;2;1059486343;23.8;0;1192
8/3/2022 12:00;2;1118474384;24.7;0;1244
8/3/2022 13:00;2;1105120575;24.3;0;1261
8/3/2022 14:00;2;1085748177;24.2;0;1284
8/3/2022 15:00;2;1097274136;23.4;0;1274
8/3/2022 16:00;2;1098004158;22;0;1260
8/3/2022 17:00;2;1053566013;22.1;0;1252
8/3/2022 18:00;2;1018296658;22;0;1227
8/3/2022 19:00;2;9730136909;21.8;0;1136
8/3/2022 20:00;2;9481899147;21.4;0;1124
8/3/2022 21:00;2;6604543228;21.6;0;829
8/3/2022 22:00;2;368231503;20.6;0;568
8/3/2022 23:00;2;2622063127;20.6;0;449
9/3/2022 00:00;3;2193811445;20.5;0;390
9/3/2022 01:00;3;1961059709;19.5;0;324
9/3/2022 02:00;3;1562934735;19.2;0;252
9/3/2022 03:00;3;1568287985;19.6;0;228
9/3/2022 04:00;3;1483520545;18.8;0;221
9/3/2022 05:00;3;1552955207;18.4;0;225
9/3/2022 06:00;3;1526215456;19;0;219
9/3/2022 07:00;3;2335999407;19.4;0;318
9/3/2022 08:00;3;4795984759;19.8;0;559
9/3/2022 09:00;3;8445697289;22;0;946
9/3/2022 10:00;3;1010877499;23.9;0;1119
9/3/2022 11:00;3;1064382465;25;0;1210
9/3/2022 12:00;3;1099367355;25.2;0;1289
9/3/2022 13:00;3;1086884811;25;0;1262
9/3/2022 14:00;3;1089259506;24.6;0;1262
9/3/2022 15:00;3;1082331173;25.3;0;1290
9/3/2022 16:00;3;105780777;25.2;0;1276
9/3/2022 17:00;3;1088738087;24.2;0;1263
9/3/2022 18:00;3;9905076637;23.8;0;1188
9/3/2022 19:00;3;9947700691;22.5;0;1179
9/3/2022 20:00;3;9801810722;21.7;0;1193
9/3/2022 21:00;3;6335752964;21;0;825
9/3/2022 22:00;3;4445491505;20.9;0;643
9/3/2022 23:00;3;3116867871;20.8;0;517
10/3/2022 00:00;4;2106101718;20.1;0;379
10/3/2022 01:00;4;1763037379;19.4;0;325
10/3/2022 02:00;4;1802468586;19.3;0;275
10/3/2022 03:00;4;1669221623;19.4;0;239
10/3/2022 04:00;4;1725420499;19.2;0;245
10/3/2022 05:00;4;1719015648;19;0;238
10/3/2022 06:00;4;189904238;18.9;0;255
10/3/2022 07:00;4;2530236955;18.8;0;314
10/3/2022 08:00;4;3213585145;18.8;0;401
10/3/2022 09:00;4;5470945404;19.1;0;646
10/3/2022 10:00;4;7732900143;19.5;0;881
10/3/2022 11:00;4;8692279415;20.4;0;979
10/3/2022 12:00;4;9822026138;21.9;0;1151
10/3/2022 13:00;4;1071025177;23.6;0;1269
10/3/2022 14:00;4;1119183983;24.2;0;1297
10/3/2022 15:00;4;1052495232;25.3;0;1268
10/3/2022 16:00;4;103906311;23.5;0;1242
10/3/2022 17:00;4;9891043701;23;0;1193
10/3/2022 18:00;4;9573815994;22.4;0;1157
10/3/2022 19:00;4;9372136917;21.5;0;1119
10/3/2022 20:00;4;8842900105;20.4;0;1062
10/3/2022 21:00;4;5019088326;19.6;0;686
10/3/2022 22:00;4;3609322748;18.2;0;544
10/3/2022 23:00;4;2683669564;18.2;0;431
11/3/2022 00:00;5;208498651;17.4;0;379
11/3/2022 01:00;5;1725101883;16.5;0;302
11/3/2022 02:00;5;1567781544;16.2;0;245
11/3/2022 03:00;5;1562888986;15.2;0;228
11/3/2022 04:00;5;147007759;15;0;221
11/3/2022 05:00;5;1603281442;14.5;0;223
11/3/2022 06:00;5;1639005988;13.2;0;232
11/3/2022 07:00;5;1981276444;13;0;263
11/3/2022 08:00;5;3296194046;13.4;0;401
11/3/2022 09:00;5;5862435875;17.4;0;687
11/3/2022 10:00;5;8490242481;20.8;0;946
11/3/2022 11:00;5;9855225525;23.5;0;1112
11/3/2022 12:00;5;107665527;23.7;0;1244
11/3/2022 13:00;5;1151059269;25;0;1323
11/3/2022 14:00;5;1197106091;25;0;1370
11/3/2022 15:00;5;1185396858;25.8;0;1366
11/3/2022 16:00;5;1184192184;25.8;0;1369
11/3/2022 17:00;5;1172447239;26.4;0;1383
11/3/2022 18:00;5;1109147369;25;0;1300
11/3/2022 19:00;5;1030190804;23.6;0;1240
11/3/2022 20:00;5;9694279022;22.5;0;1182
11/3/2022 21:00;5;578455081;22;0;770
11/3/2022 22:00;5;3756681786;21.2;0;552
11/3/2022 23:00;5;2723181169;20.9;0;463
12/3/2022 00:00;6;2047110949;19.6;0;390
12/3/2022 01:00;6;1980520916;19.5;0;333
12/3/2022 02:00;6;1554667151;18.2;0;257
12/3/2022 03:00;6;1521746571;17;0;259
12/3/2022 04:00;6;154037495;16.5;0;226
12/3/2022 05:00;6;1574872829;15.6;0;217
12/3/2022 06:00;6;1758194031;15.1;0;250
12/3/2022 07:00;6;1932057848;14.6;0;255
12/3/2022 08:00;6;2434409472;14.8;0;312
12/3/2022 09:00;6;3907460656;17.9;0;454
12/3/2022 10:00;6;5494185514;20.4;0;690
12/3/2022 11:00;6;1002213093;21.9;0;1148
12/3/2022 12:00;6;1102063808;24;0;1265
12/3/2022 13:00;6;1183355797;25.1;0;1347
12/3/2022 14:00;6;1198635777;25.9;0;1419
12/3/2022 15:00;6;1227909557;26.5;0;1432
12/3/2022 16:00;6;1216019283;26.3;0;1431
12/3/2022 17:00;6;1167723118;25.8;0;1384
12/3/2022 18:00;6;1128090649;25.1;0;1360
12/3/2022 19:00;6;1056737537;23.9;0;1265
12/3/2022 20:00;6;9384967384;22.9;0;1170
12/3/2022 21:00;6;6010868096;21.8;0;767
12/3/2022 22:00;6;3765528669;21;0;575
12/3/2022 23:00;6;283777761;20.4;0;478
13/3/2022 00:00;7;2107011656;20;0;389
13/3/2022 01:00;7;1772643886;19;0;320
13/3/2022 02:00;7;1571968263;17.8;0;270
13/3/2022 03:00;7;1571841155;17.6;0;254
13/3/2022 04:00;7;1584783871;17;0;225
13/3/2022 05:00;7;1549559913;16.6;0;211
13/3/2022 06:00;7;1500941875;16.1;0;209
13/3/2022 07:00;7;1779117287;15.9;0;248
13/3/2022 08:00;7;2273171137;16.2;0;291
13/3/2022 09:00;7;4688059502;17.8;0;565
13/3/2022 10:00;7;7631672344;20.4;0;881
13/3/2022 11:00;7;9132661133;22.6;0;1043
13/3/2022 12:00;7;1004039989;24.2;0;1153
13/3/2022 13:00;7;1025398937;26.2;0;1223
13/3/2022 14:00;7;1038500755;26.2;0;1196
13/3/2022 15:00;7;9885431175;25.2;0;1148
13/3/2022 16:00;7;8576681805;25;0;1059
13/3/2022 17:00;7;918699131;22.6;0;1109
13/3/2022 18:00;7;9161108513;23.6;0;1096
13/3/2022 19:00;7;9056264896;22;0;1089
13/3/2022 20:00;7;7054391313;20.4;0;884
13/3/2022 21:00;7;4879327106;19;0;685
13/3/2022 22:00;7;3964923697;18.4;0;579
13/3/2022 23:00;7;2904743972;17.6;0;472
14/3/2022 00:00;1;2453034722;17.2;0;403
14/3/2022 01:00;1;205924475;16.8;0;324
14/3/2022 02:00;1;1942497019;16.3;0;276
14/3/2022 03:00;1;1954013444;15.8;0;266
14/3/2022 04:00;1;1907293978;15.4;0;251
14/3/2022 05:00;1;2027311369;15;0;261
14/3/2022 06:00;1;197566937;15;0;265
14/3/2022 07:00;1;2476166534;15;0;307
14/3/2022 08:00;1;3347232792;14.9;0;409
14/3/2022 09:00;1;6550123758;18.3;0;757
14/3/2022 10:00;1;1035745464;24.2;0;1134
14/3/2022 11:00;1;1219303613;27.4;0;1382
14/3/2022 12:00;1;1295627384;29.2;0;1466
14/3/2022 13:00;1;1353106518;30;0;1513
14/3/2022 14:00;1;1368086926;30.8;0;1569
14/3/2022 15:00;1;1360544662;31.8;0;1575
14/3/2022 16:00;1;1346282318;31.4;0;1537
14/3/2022 17:00;1;1299527515;31.6;0;1521
14/3/2022 18:00;1;1263829079;31.3;0;1476
14/3/2022 19:00;1;1208742386;28.6;0;1424
14/3/2022 20:00;1;1141395779;26.2;0;1277
14/3/2022 21:00;1;4844359055;24.3;0;700
14/3/2022 22:00;1;3951714001;23.2;0;587
14/3/2022 23:00;1;2792459865;22.3;0;481
15/3/2022 00:00;2;1929704064;21.2;0;371
15/3/2022 01:00;2;1649414536;20.2;0;308
15/3/2022 02:00;2;1556715895;19;0;248
15/3/2022 03:00;2;1548999753;18.4;0;227
15/3/2022 04:00;2;1549932724;18.1;0;213
15/3/2022 05:00;2;1538698404;17.7;0;219
15/3/2022 06:00;2;1693390989;17.6;0;223
15/3/2022 07:00;2;2384739441;17.9;0;308
15/3/2022 08:00;2;3344223776;17.8;0;401
15/3/2022 09:00;2;6902812605;21.8;0;805
15/3/2022 10:00;2;1202216103;26.6;0;1326
15/3/2022 11:00;2;1315533997;28.5;0;1467
15/3/2022 12:00;2;1315929867;29.7;0;1502
15/3/2022 13:00;2;1408239552;30.6;0;1595
15/3/2022 14:00;2;1387570801;31.2;0;1600
15/3/2022 15:00;2;1405967567;31.8;0;1640
15/3/2022 16:00;2;1371953377;32.5;0;1605
15/3/2022 17:00;2;1384900234;32;0;1587
15/3/2022 18:00;2;1369815517;31.4;0;1605
15/3/2022 19:00;2;1319703903;29.7;0;1543
15/3/2022 20:00;2;1277519337;27;0;1499
15/3/2022 21:00;2;7972519894;26.4;0;1007
15/3/2022 22:00;2;4384341936;24;0;650
15/3/2022 23:00;2;2978456779;22.2;0;489
16/3/2022 00:00;3;2422124791;20.8;0;423
16/3/2022 01:00;3;207789907;19.8;0;354
16/3/2022 02:00;3;1525187975;19.2;0;254
16/3/2022 03:00;3;150013548;18.4;0;221
16/3/2022 04:00;3;1532401478;17.6;0;218
16/3/2022 05:00;3;1519096538;17;0;222
16/3/2022 06:00;3;1528276429;18.4;0;219
16/3/2022 07:00;3;2007168745;19.8;0;266
16/3/2022 08:00;3;3619462762;19.8;0;433
16/3/2022 09:00;3;5719106188;21;0;677
16/3/2022 10:00;3;1081886818;25;0;1202
16/3/2022 11:00;3;126756073;26.4;0;1398
16/3/2022 12:00;3;1313581364;29.2;0;1476
16/3/2022 13:00;3;1313552784;30.2;0;1548
16/3/2022 14:00;3;1352681042;30.6;0;1585
16/3/2022 15:00;3;1323077816;31.4;0;1581
16/3/2022 16:00;3;1314915047;31.6;0;1584
16/3/2022 17:00;3;1321743973;30.4;0;1547
16/3/2022 18:00;3;1265660889;29.6;0;1493
16/3/2022 19:00;3;1224812016;28.2;0;1442
16/3/2022 20:00;3;1169768867;26.8;0;1364
16/3/2022 21:00;3;1014015102;24.4;0;1216
16/3/2022 22:00;3;4490645828;23.6;0;651
16/3/2022 23:00;3;2968887597;22.8;0;478
17/3/2022 00:00;4;188411924;23.1;0;362
17/3/2022 01:00;4;165758778;23;0;315
17/3/2022 02:00;4;151932188;22.2;0;273
17/3/2022 03:00;4;1533079436;21.5;0;236
17/3/2022 04:00;4;1487721903;20.5;0;221
17/3/2022 05:00;4;1655244572;19.2;0;215
17/3/2022 06:00;4;1595557303;19.4;0;234
17/3/2022 07:00;4;2018511567;18.5;0;265
17/3/2022 08:00;4;2702603545;18.2;0;358
17/3/2022 09:00;4;7062899804;19.8;0;874
17/3/2022 10:00;4;1176836639;23.2;0;1260
17/3/2022 11:00;4;125458469;27.9;0;1409
17/3/2022 12:00;4;1317169903;29.5;0;1489
17/3/2022 13:00;4;1423439922;31.1;0;1631
17/3/2022 14:00;4;1395951363;32.2;0;1613
17/3/2022 15:00;4;1399188564;29.6;0;1622
17/3/2022 16:00;4;1383325123;30;0;1628
17/3/2022 17:00;4;1364420692;30.6;0;1574
17/3/2022 18:00;4;1362153755;29.4;0;1593
17/3/2022 19:00;4;1362802231;28.6;0;1599
17/3/2022 20:00;4;125691803;27.4;0;1486
17/3/2022 21:00;4;7144640131;23;0;931
17/3/2022 22:00;4;4031684809;23.1;0;611
17/3/2022 23:00;4;2649111484;22.6;0;441
18/3/2022 00:00;5;2088395411;22.2;0;360
18/3/2022 01:00;5;1789027376;21.4;0;298
18/3/2022 02:00;5;1559781103;16.6;0;242
18/3/2022 03:00;5;1543777549;14.2;0;221
18/3/2022 04:00;5;1458082153;13.5;0;209
18/3/2022 05:00;5;1527115526;13.3;0;211
18/3/2022 06:00;5;1480916886;13.2;0;207
18/3/2022 07:00;5;1999072279;13.3;0;254
18/3/2022 08:00;5;269946003;13.4;0;321
18/3/2022 09:00;5;4329545846;13.5;0;519
18/3/2022 10:00;5;6073672152;14.2;0;695
18/3/2022 11:00;5;6527070808;15.2;0;749
18/3/2022 12:00;5;6740851974;16.1;0;820
18/3/2022 13:00;5;7095685349;18.7;0;871
18/3/2022 14:00;5;7650620651;20.3;0;924
18/3/2022 15:00;5;8048651485;21.5;0;959
18/3/2022 16:00;5;8640028038;22.1;0;1022
18/3/2022 17:00;5;8145632267;21.9;0;998
18/3/2022 18:00;5;7763383217;21.5;0;968
18/3/2022 19:00;5;7645865459;19.9;0;936
18/3/2022 20:00;5;7450776787;18.8;0;880
18/3/2022 21:00;5;5040076594;17.7;0;665
18/3/2022 22:00;5;3492528044;16;0;510
18/3/2022 23:00;5;2414072626;14.6;0;412
19/3/2022 00:00;6;1978230052;14;0;341
19/3/2022 01:00;6;1696452901;13;0;283
19/3/2022 02:00;6;1561106437;12.2;0;247
19/3/2022 03:00;6;1452320802;11.9;0;237
19/3/2022 04:00;6;1370835435;11.4;0;208
19/3/2022 05:00;6;1485077758;11;0;207
19/3/2022 06:00;6;1535089056;10.9;0;211
19/3/2022 07:00;6;2016855208;11.7;0;263
19/3/2022 08:00;6;2375105603;12;0;305
19/3/2022 09:00;6;3293049927;14.6;0;399
19/3/2022 10:00;6;6041933846;17;0;669
19/3/2022 11:00;6;7221915207;18.2;0;854
19/3/2022 12:00;6;7990993042;19;0;945
19/3/2022 13:00;6;8663173256;20.2;0;1014
19/3/2022 14:00;6;8989741669;20.4;0;1032
19/3/2022 15:00;6;9073788528;22;0;1063
19/3/2022 16:00;6;8813319931;22;0;1067
19/3/2022 17:00;6;8638084984;21.2;0;1053
19/3/2022 18:00;6;8138832092;19.6;0;997
19/3/2022 19:00;6;7681397305;18.4;0;950
19/3/2022 20:00;6;7728810787;16.4;0;934
19/3/2022 21:00;6;5106894474;16;0;664
19/3/2022 22:00;6;3846723356;15.6;0;545
19/3/2022 23:00;6;3050957437;15;0;472
20/3/2022 00:00;7;2046208694;14.6;0;345
20/3/2022 01:00;7;1874434266;14.2;0;306
20/3/2022 02:00;7;1556741281;13.8;0;263
20/3/2022 03:00;7;1567184578;13;0;247
20/3/2022 04:00;7;1540499249;12.6;0;230
20/3/2022 05:00;7;1559037499;12;0;215
20/3/2022 06:00;7;1560388365;13.6;0;211
20/3/2022 07:00;7;1849061327;14.6;0;244
20/3/2022 08:00;7;2298444979;14.8;0;298
20/3/2022 09:00;7;3319743754;15.2;0;411
20/3/2022 10:00;7;531127481;15.8;0;614
20/3/2022 11:00;7;5856253408;16.2;0;692
20/3/2022 12:00;7;6506382551;17.3;0;772
20/3/2022 13:00;7;7092103796;18.6;0;865
20/3/2022 14:00;7;7593711796;19;0;898
20/3/2022 15:00;7;7527648144;19.2;0;897
20/3/2022 16:00;7;7801258011;19;0;960
20/3/2022 17:00;7;7994935856;18.9;0;939
20/3/2022 18:00;7;7557516384;18.4;0;939
20/3/2022 19:00;7;7426530533;17.4;0;914
20/3/2022 20:00;7;7429833431;16.6;0;916
20/3/2022 21:00;7;5485778066;16.2;0;714
20/3/2022 22:00;7;3217502847;16.2;0;484
20/3/2022 23:00;7;2387834284;16;0;381
21/3/2022 00:00;1;2174624109;15.9;0;339
21/3/2022 01:00;1;1901279874;15.7;0;299
21/3/2022 02:00;1;1628864048;15.8;0;240
21/3/2022 03:00;1;158018405;15.6;0;216
21/3/2022 04:00;1;160850789;15.3;0;218
21/3/2022 05:00;1;1629464139;15.2;0;227
21/3/2022 06:00;1;1559305716;16.2;0;216
21/3/2022 07:00;1;199833962;17;0;266
21/3/2022 08:00;1;2682770079;16.4;0;334
21/3/2022 09:00;1;4163613067;16.5;0;530
21/3/2022 10:00;1;6176566086;16.6;0;699
21/3/2022 11:00;1;7016253281;17.2;0;835
21/3/2022 12:00;1;7820791245;20.6;0;925
21/3/2022 13:00;1;9464263794;22.7;0;1102
21/3/2022 14:00;1;991971262;24.2;0;1169
21/3/2022 15:00;1;1040354149;23.8;0;1235
21/3/2022 16:00;1;1051312355;24.6;0;1244
21/3/2022 17:00;1;1038806156;24.4;0;1237
21/3/2022 18:00;1;1010813137;24.6;0;1186
21/3/2022 19:00;1;9252344894;24;0;1106
21/3/2022 20:00;1;850061552;21.6;0;1055
21/3/2022 21:00;1;5488393292;20.5;0;727
21/3/2022 22:00;1;3380372858;20.2;0;515
21/3/2022 23:00;1;2435089155;20.1;0;414
22/3/2022 00:00;2;196046015;20;0;369
22/3/2022 01:00;2;1860073512;19.7;0;314
22/3/2022 02:00;2;1582839065;19.6;0;260
22/3/2022 03:00;2;1537749755;19.8;0;226
22/3/2022 04:00;2;156780839;19.2;0;223
22/3/2022 05:00;2;1605889488;19;0;215
22/3/2022 06:00;2;1613680376;18.9;0;218
22/3/2022 07:00;2;2324099772;19.1;0;285
22/3/2022 08:00;2;2683538339;19;0;349
22/3/2022 09:00;2;4320078883;19.6;0;546
22/3/2022 10:00;2;6785218906;20.2;0;806
22/3/2022 11:00;2;7998161621;20.4;0;937
22/3/2022 12:00;2;9939398193;22.2;0;1172
22/3/2022 13:00;2;112136237;24.2;0;1318
22/3/2022 14:00;2;1209066101;25;0;1415
22/3/2022 15:00;2;1245012585;27.2;0;1459
22/3/2022 16:00;2;1178144905;27.2;0;1413
22/3/2022 17:00;2;1123540871;27.2;0;1359
22/3/2022 18:00;2;1115450253;25.8;0;1328
22/3/2022 19:00;2;106884753;25;0;1287
22/3/2022 20:00;2;1026807959;23.8;0;1218
22/3/2022 21:00;2;7666369638;22.4;0;982
22/3/2022 22:00;2;3651011739;20.2;0;538
22/3/2022 23:00;2;2306885338;19.8;0;415
23/3/2022 00:00;3;2087639884;19.6;0;363
23/3/2022 01:00;3;1844326802;19.2;0;310
23/3/2022 02:00;3;1610735363;18.4;0;244
23/3/2022 03:00;3;1552103473;18.2;0;235
23/3/2022 04:00;3;1563091595;17.5;0;222
23/3/2022 05:00;3;1555372099;17;0;227
23/3/2022 06:00;3;1571297508;17;0;243
23/3/2022 07:00;3;2266695063;18;0;296
23/3/2022 08:00;3;3181930741;18.6;0;395
23/3/2022 09:00;3;6960494361;20.4;0;807
23/3/2022 10:00;3;1084332169;23.6;0;1186
23/3/2022 11:00;3;1224032658;25.2;0;1404
23/3/2022 12:00;3;1287556435;26.7;0;1479
23/3/2022 13:00;3;1344902214;27.4;0;1530
23/3/2022 14:00;3;1377072861;28.7;0;1552
23/3/2022 15:00;3;1350232014;29.1;0;1567
23/3/2022 16:00;3;1334159405;29.7;0;1566
23/3/2022 17:00;3;1310096439;29.2;0;1520
23/3/2022 18:00;3;1248802055;28.4;0;1465
23/3/2022 19:00;3;1232193989;27.8;0;1436
23/3/2022 20:00;3;1200724754;24.8;0;1440
23/3/2022 21:00;3;6627156317;24.4;0;841
23/3/2022 22:00;3;3785011001;15.2;0;541
23/3/2022 23:00;3;2845501533;14.5;0;433
24/3/2022 00:00;4;2362063437;14.2;1;387
24/3/2022 01:00;4;2082743419;13;1;318
24/3/2022 02:00;4;1971238314;13.4;1;276
24/3/2022 03:00;4;1939075603;13.8;1;264
24/3/2022 04:00;4;1900167308;13.9;1;248
24/3/2022 05:00;4;1893472214;13.5;1;244
24/3/2022 06:00;4;1931511747;13.2;1;251
24/3/2022 07:00;4;221438543;12.4;1;280
24/3/2022 08:00;4;2635809988;11;1;329
24/3/2022 09:00;4;3281769147;12.6;1;388
24/3/2022 10:00;4;5452330017;16.4;1;618
24/3/2022 11:00;4;6201990023;17.8;1;706
24/3/2022 12:00;4;6678758221;20.1;1;810
24/3/2022 13:00;4;7610311584;21.7;1;897
24/3/2022 14:00;4;8335283604;22.9;1;959
24/3/2022 15:00;4;8321229038;23.6;1;996
24/3/2022 16:00;4;8705263786;23.4;1;1023
24/3/2022 17:00;4;9123941231;23.7;1;1092
24/3/2022 18:00;4;8489781609;23.6;1;1029
24/3/2022 19:00;4;7933306713;22;1;973
24/3/2022 20:00;4;7413445702;20.2;1;898
24/3/2022 21:00;4;5120684445;17.4;1;667
24/3/2022 22:00;4;3564782336;16.4;1;518
24/3/2022 23:00;4;2977123332;15.4;1;443
25/3/2022 00:00;5;2474607182;14.2;0;392
25/3/2022 01:00;5;2129355154;13.2;0;333
25/3/2022 02:00;5;1912326559;12;0;267
25/3/2022 03:00;5;1893998843;10.8;0;255
25/3/2022 04:00;5;18884497;10.4;0;249
25/3/2022 05:00;5;1858757213;10;0;242
25/3/2022 06:00;5;1944934863;10;0;244
25/3/2022 07:00;5;24225208;9.6;0;298
25/3/2022 08:00;5;2765441037;9.6;0;352
25/3/2022 09:00;5;4146885166;13.6;0;485
25/3/2022 10:00;5;6355842335;18.2;0;721
25/3/2022 11:00;5;8159942417;21.8;0;921
25/3/2022 12:00;5;9124586411;24.4;0;1039
25/3/2022 13:00;5;9932645645;25.6;0;1133
25/3/2022 14:00;5;1025048203;26;0;1204
25/3/2022 15:00;5;108764445;26.4;0;1265
25/3/2022 16:00;5;1068484478;26.6;0;1258
25/3/2022 17:00;5;1021296234;26.6;0;1228
25/3/2022 18:00;5;9886298065;25.8;0;1188
25/3/2022 19:00;5;8875248795;23.4;0;1079
25/3/2022 20:00;5;801421978;22;0;999
25/3/2022 21:00;5;5293786077;18.6;0;702
25/3/2022 22:00;5;3829130783;17.6;0;544
25/3/2022 23:00;5;2931729163;15.6;0;435
26/3/2022 00:00;6;257968297;15;0;375
26/3/2022 01:00;6;222831298;14.6;0;340
26/3/2022 02:00;6;1844231942;14.2;0;286
26/3/2022 03:00;6;1877162161;13.4;0;267
26/3/2022 04:00;6;1803991779;13.2;0;252
26/3/2022 05:00;6;186214902;13;0;247
26/3/2022 06:00;6;2003787885;11;0;254
26/3/2022 07:00;6;225332822;9.6;0;287
26/3/2022 08:00;6;2563252648;9.4;0;335
26/3/2022 09:00;6;4153916841;14;0;514
26/3/2022 10:00;6;7207768288;18.6;0;787
26/3/2022 11:00;6;8594664383;21.4;0;952
26/3/2022 12:00;6;9531824837;23;0;1078
26/3/2022 13:00;6;1080484718;24.4;0;1248
26/3/2022 14:00;6;1141503056;25.6;0;1311
26/3/2022 15:00;6;1155972462;26.8;0;1316
26/3/2022 16:00;6;1163953026;27;0;1349
26/3/2022 17:00;6;1118263588;25.8;0;1309
26/3/2022 18:00;6;1043952816;25.4;0;1237
26/3/2022 19:00;6;971722702;23;0;1168
26/3/2022 20:00;6;8972644119;22.3;0;1071
26/3/2022 21:00;6;6426040249;20.4;0;807
26/3/2022 22:00;6;4013682084;19.8;0;575
26/3/2022 23:00;6;319261718;18.8;0;490
27/3/2022 00:00;7;2357519855;17.8;0;385
27/3/2022 01:00;7;2106536549;16;0;331
27/3/2022 02:00;7;195808545;15.4;0;276
27/3/2022 03:00;7;191406018;14.8;0;274
27/3/2022 04:00;7;18549306;14.2;0;249
